Year,Month,Payment_Mode,Volume_Lakhs,Value_Crores,Banks_Live,Num_Transactions_Daily_Avg,Market_Share_Pct,YoY_Growth_Volume_Pct,Avg_Ticket_Size_Rs,Success_Rate_Pct,Digital_Payment_Index,Quarter
2023,10,UPI,30.1,417.26,438,100333,0.81,121.46,1386.26,95.77,220.74,Q3 FY2023-24
2023,10,IMPS,463.4,27892.56,438,1544667,12.47,35.06,6019.11,99.83,220.74,Q3 FY2023-24
2023,10,NEFT,643.64,1760550.17,438,2145467,17.31,34.34,273530.26,99.9,220.74,Q3 FY2023-24
2023,10,RTGS,204.46,12303762.82,438,681533,5.5,22.02,6017686.99,99.9,220.74,Q3 FY2023-24
2023,10,NACH,904.09,31799.65,438,3013633,24.32,24.91,3517.31,94.8,220.74,Q3 FY2023-24
2023,10,AePS,75.29,2306.61,438,250967,2.03,50.13,3063.63,91.45,220.74,Q3 FY2023-24
2023,10,Debit_Card,425.77,7504.71,438,1419233,11.45,15.42,1762.62,97.67,220.74,Q3 FY2023-24
2023,10,Credit_Card,578.44,29122.31,438,1928133,15.56,43.86,5034.63,96.72,220.74,Q3 FY2023-24
2023,10,PPI,232.98,2545.84,438,776600,6.27,42.24,1092.73,93.91,220.74,Q3 FY2023-24
2023,10,NETC,67.43,101.6,438,224767,1.81,107.11,150.67,94.7,220.74,Q3 FY2023-24
2023,10,BBPS,91.94,1997.96,438,306467,2.47,104.52,2173.11,95.24,220.74,Q3 FY2023-24
2023,11,UPI,34.89,475.36,442,116300,0.91,141.04,1362.45,95.29,224.59,Q3 FY2023-24
2023,11,IMPS,491.49,29597.68,442,1638300,12.79,39.75,6022.03,99.88,224.59,Q3 FY2023-24
2023,11,NEFT,659.08,1804668.21,442,2196933,17.15,35.53,273816.26,99.9,224.59,Q3 FY2023-24
2023,11,RTGS,199.11,11993802.07,442,663700,5.18,17.89,6023706.53,99.9,224.59,Q3 FY2023-24
2023,11,NACH,1009.55,35347.17,442,3365167,26.26,37.02,3501.28,92.84,224.59,Q3 FY2023-24
2023,11,AePS,74.33,2282.03,442,247767,1.93,43.9,3070.13,90.97,224.59,Q3 FY2023-24
2023,11,Debit_Card,440.44,7795.52,442,1468133,11.46,18.8,1769.94,98.56,224.59,Q3 FY2023-24
2023,11,Credit_Card,567.68,28618.0,442,1892267,14.77,38.68,5041.22,96.67,224.59,Q3 FY2023-24
2023,11,PPI,212.4,2265.5,442,708000,5.53,26.89,1066.62,95.19,224.59,Q3 FY2023-24
2023,11,NETC,67.34,84.3,442,224467,1.75,96.05,125.18,92.76,224.59,Q3 FY2023-24
2023,11,BBPS,87.54,1883.77,442,291800,2.28,85.46,2151.9,96.52,224.59,Q3 FY2023-24
2023,12,UPI,30.39,419.74,447,101300,0.85,97.13,1381.18,94.41,228.4,Q3 FY2023-24
2023,12,IMPS,467.38,28241.06,447,1557933,13.07,29.66,6042.42,97.9,228.4,Q3 FY2023-24
2023,12,NEFT,556.53,1525280.77,447,1855100,15.57,12.75,274069.82,99.9,228.4,Q3 FY2023-24
2023,12,RTGS,190.59,11492076.09,447,635300,5.33,11.95,6029737.18,99.9,228.4,Q3 FY2023-24
2023,12,NACH,957.9,33746.43,447,3193000,26.79,27.71,3522.96,92.81,228.4,Q3 FY2023-24
2023,12,AePS,70.26,2170.09,447,234200,1.97,32.06,3088.65,89.89,228.4,Q3 FY2023-24
2023,12,Debit_Card,420.22,7425.88,447,1400733,11.75,12.79,1767.14,96.28,228.4,Q3 FY2023-24
2023,12,Credit_Card,502.26,25326.71,447,1674200,14.05,20.53,5042.55,98.6,228.4,Q3 FY2023-24
2023,12,PPI,212.8,2261.83,447,709333,5.95,24.39,1062.89,94.08,228.4,Q3 FY2023-24
2023,12,NETC,71.61,103.49,447,238700,2.0,97.61,144.52,93.93,228.4,Q3 FY2023-24
2023,12,BBPS,95.0,2069.86,447,316667,2.66,91.68,2178.8,97.88,228.4,Q3 FY2023-24
2024,1,UPI,35.04,473.45,451,116800,0.99,113.43,1351.18,95.96,232.41,Q4 FY2023-24
2024,1,IMPS,469.81,28435.16,451,1566033,13.25,27.15,6052.48,99.33,232.41,Q4 FY2023-24
2024,1,NEFT,580.91,1593689.64,451,1936367,16.38,15.95,274343.64,99.9,232.41,Q4 FY2023-24
2024,1,RTGS,189.04,11409999.32,451,630133,5.33,10.16,6035759.27,99.9,232.41,Q4 FY2023-24
2024,1,NACH,890.7,31144.84,451,2969000,25.12,16.65,3496.67,92.47,232.41,Q4 FY2023-24
2024,1,AePS,82.52,2531.42,451,275067,2.33,50.58,3067.65,90.44,232.41,Q4 FY2023-24
2024,1,Debit_Card,421.67,7349.54,451,1405567,11.89,12.61,1742.96,98.41,232.41,Q4 FY2023-24
2024,1,Credit_Card,485.86,24598.36,451,1619533,13.7,14.54,5062.85,97.58,232.41,Q4 FY2023-24
2024,1,PPI,215.86,2295.87,451,719533,6.09,23.46,1063.59,96.49,232.41,Q4 FY2023-24
2024,1,NETC,76.56,108.45,451,255200,2.16,100.25,141.65,93.77,232.41,Q4 FY2023-24
2024,1,BBPS,98.49,2122.12,451,328300,2.78,89.26,2154.66,96.21,232.41,Q4 FY2023-24
2024,2,UPI,35.02,481.03,456,116733,0.99,100.28,1373.58,96.65,231.22,Q4 FY2023-24
2024,2,IMPS,508.93,30769.09,456,1696433,14.44,34.38,6045.84,96.91,231.22,Q4 FY2023-24
2024,2,NEFT,597.74,1641496.43,456,1992467,16.96,17.55,274617.13,99.9,231.22,Q4 FY2023-24
2024,2,RTGS,181.19,10947113.94,456,603967,5.14,4.74,6041787.04,99.9,231.22,Q4 FY2023-24
2024,2,NACH,920.92,32425.04,456,3069733,26.12,18.48,3520.94,93.86,231.22,Q4 FY2023-24
2024,2,AePS,72.08,2213.49,456,240267,2.04,27.7,3070.88,89.6,231.22,Q4 FY2023-24
2024,2,Debit_Card,366.18,6399.69,456,1220600,10.39,-2.69,1747.69,97.01,231.22,Q4 FY2023-24
2024,2,Credit_Card,459.28,23323.98,456,1530933,13.03,6.36,5078.38,99.27,231.22,Q4 FY2023-24
2024,2,PPI,225.45,2434.36,456,751500,6.4,26.17,1079.78,93.74,231.22,Q4 FY2023-24
2024,2,NETC,74.37,98.38,456,247900,2.11,84.39,132.28,93.7,231.22,Q4 FY2023-24
2024,2,BBPS,84.09,1843.66,456,280300,2.39,53.89,2192.49,96.19,231.22,Q4 FY2023-24
2024,3,UPI,42.76,572.57,460,142533,1.06,129.63,1339.04,97.08,236.93,Q4 FY2023-24
2024,3,IMPS,535.56,32475.39,460,1785200,13.21,37.96,6063.82,99.72,236.93,Q4 FY2023-24
2024,3,NEFT,613.12,1685551.25,460,2043733,15.13,18.79,274913.76,99.9,236.93,Q4 FY2023-24
2024,3,RTGS,189.18,11441309.46,460,630600,4.67,8.49,6047843.04,99.9,236.93,Q4 FY2023-24
2024,3,NACH,1120.19,39515.71,460,3733967,27.64,41.56,3527.59,94.69,236.93,Q4 FY2023-24
2024,3,AePS,89.84,2783.96,460,299467,2.22,54.53,3098.8,89.31,236.93,Q4 FY2023-24
2024,3,Debit_Card,450.24,7906.71,460,1500800,11.11,19.05,1756.11,96.76,236.93,Q4 FY2023-24
2024,3,Credit_Card,555.17,28036.08,460,1850567,13.7,26.29,5050.0,98.88,236.93,Q4 FY2023-24
2024,3,PPI,259.83,2838.49,460,866100,6.41,42.28,1092.44,94.06,236.93,Q4 FY2023-24
2024,3,NETC,91.14,128.52,460,303800,2.25,114.18,141.01,92.18,236.93,Q4 FY2023-24
2024,3,BBPS,105.7,2302.47,460,352333,2.61,84.23,2178.31,97.65,236.93,Q4 FY2023-24
2024,4,UPI,43.39,579.82,465,144633,1.11,118.79,1336.31,96.8,241.32,Q1 FY2024-25
2024,4,IMPS,535.76,32399.07,465,1785867,13.68,34.65,6047.31,97.23,241.32,Q1 FY2024-25
2024,4,NEFT,660.99,1818851.34,465,2203300,16.87,26.17,275170.78,99.9,241.32,Q1 FY2024-25
2024,4,RTGS,203.94,12346276.22,465,679800,5.21,16.03,6053876.74,99.9,241.32,Q1 FY2024-25
2024,4,NACH,1057.94,37191.99,465,3526467,27.01,31.33,3515.51,93.33,241.32,Q1 FY2024-25
2024,4,AePS,81.02,2490.34,465,270067,2.07,35.3,3073.74,91.4,241.32,Q1 FY2024-25
2024,4,Debit_Card,377.55,6644.69,465,1258500,9.64,-0.67,1759.95,98.45,241.32,Q1 FY2024-25
2024,4,Credit_Card,521.35,26552.62,465,1737833,13.31,16.5,5093.05,99.73,241.32,Q1 FY2024-25
2024,4,PPI,232.97,2480.13,465,776567,5.95,24.83,1064.57,96.53,241.32,Q1 FY2024-25
2024,4,NETC,89.56,118.31,465,298533,2.29,99.5,132.1,94.46,241.32,Q1 FY2024-25
2024,4,BBPS,112.74,2450.39,465,375800,2.88,87.14,2173.49,95.96,241.32,Q1 FY2024-25
2024,5,UPI,47.52,641.61,469,158400,1.22,124.99,1350.18,95.06,239.07,Q1 FY2024-25
2024,5,IMPS,516.69,31338.9,469,1722300,13.26,26.69,6065.32,96.96,239.07,Q1 FY2024-25
2024,5,NEFT,605.28,1667199.45,469,2017600,15.53,13.83,275442.68,99.9,239.07,Q1 FY2024-25
2024,5,RTGS,192.11,11641722.07,469,640367,4.93,8.43,6059925.08,99.9,239.07,Q1 FY2024-25
2024,5,NACH,1027.08,36208.37,469,3423600,26.36,25.25,3525.37,95.11,239.07,Q1 FY2024-25
2024,5,AePS,93.66,2874.03,469,312200,2.4,51.85,3068.58,90.59,239.07,Q1 FY2024-25
2024,5,Debit_Card,402.8,7122.43,469,1342667,10.34,5.45,1768.23,96.85,239.07,Q1 FY2024-25
2024,5,Credit_Card,547.75,28078.43,469,1825833,14.06,20.23,5126.14,97.78,239.07,Q1 FY2024-25
2024,5,PPI,256.21,2727.97,469,854033,6.58,34.32,1064.74,94.14,239.07,Q1 FY2024-25
2024,5,NETC,94.06,119.59,469,313533,2.41,98.6,127.14,91.49,239.07,Q1 FY2024-25
2024,5,BBPS,113.37,2464.98,469,377900,2.91,79.23,2174.28,97.86,239.07,Q1 FY2024-25
2024,6,UPI,49.25,656.28,474,164167,1.24,118.95,1332.54,97.01,242.79,Q1 FY2024-25
2024,6,IMPS,573.62,34817.87,474,1912067,14.43,37.22,6069.85,98.14,242.79,Q1 FY2024-25
2024,6,NEFT,619.37,1707867.62,474,2064567,15.58,14.76,275742.71,99.9,242.79,Q1 FY2024-25
2024,6,RTGS,202.59,12289093.15,474,675300,5.1,13.44,6065991.98,99.9,242.79,Q1 FY2024-25
2024,6,NACH,1008.33,35530.32,474,3361100,25.36,20.79,3523.68,93.12,242.79,Q1 FY2024-25
2024,6,AePS,85.2,2646.37,474,284000,2.14,34.11,3106.07,91.67,242.79,Q1 FY2024-25
2024,6,Debit_Card,399.99,7042.98,474,1333300,10.06,4.19,1760.79,96.26,242.79,Q1 FY2024-25
2024,6,Credit_Card,582.64,29843.05,474,1942133,14.65,25.63,5122.04,96.92,242.79,Q1 FY2024-25
2024,6,PPI,239.62,2656.67,474,798733,6.03,22.92,1108.7,95.52,242.79,Q1 FY2024-25
2024,6,NETC,99.92,119.01,474,333067,2.51,99.97,119.11,92.74,242.79,Q1 FY2024-25
2024,6,BBPS,115.42,2537.34,474,384733,2.9,73.78,2198.35,95.09,242.79,Q1 FY2024-25
2024,7,UPI,49.01,654.7,478,163367,1.2,104.58,1335.86,95.02,249.84,Q2 FY2024-25
2024,7,IMPS,579.48,35231.63,478,1931600,14.18,35.24,6079.87,99.19,249.84,Q2 FY2024-25
2024,7,NEFT,607.68,1677166.23,478,2025600,14.87,10.93,275994.97,99.9,249.84,Q2 FY2024-25
2024,7,RTGS,213.76,12979658.48,478,712533,5.23,18.75,6072070.77,99.9,249.84,Q2 FY2024-25
2024,7,NACH,1079.98,38199.54,478,3599933,26.43,27.08,3537.06,92.96,249.84,Q2 FY2024-25
2024,7,AePS,95.59,2967.55,478,318633,2.34,46.08,3104.46,88.85,249.84,Q2 FY2024-25
2024,7,Debit_Card,378.14,6712.63,478,1260467,9.25,-1.99,1775.17,95.89,249.84,Q2 FY2024-25
2024,7,Credit_Card,602.59,30704.79,478,2008633,14.75,27.63,5095.47,96.85,249.84,Q2 FY2024-25
2024,7,PPI,255.23,2753.34,478,850767,6.25,28.11,1078.77,94.18,249.84,Q2 FY2024-25
2024,7,NETC,98.3,120.91,478,327667,2.41,86.47,123.0,93.31,249.84,Q2 FY2024-25
2024,7,BBPS,126.19,2745.64,478,420633,3.09,80.95,2175.8,97.44,249.84,Q2 FY2024-25
2024,8,UPI,50.32,662.45,483,167733,1.2,97.23,1316.47,96.29,249.33,Q2 FY2024-25
2024,8,IMPS,590.34,35934.47,483,1967800,14.1,34.41,6087.08,97.35,249.33,Q2 FY2024-25
2024,8,NEFT,633.71,1750745.29,483,2112367,15.13,13.97,276269.16,99.9,249.33,Q2 FY2024-25
2024,8,RTGS,213.5,12976862.8,483,711667,5.1,17.66,6078155.88,99.9,249.33,Q2 FY2024-25
2024,8,NACH,1042.6,36855.28,483,3475333,24.9,20.51,3534.94,92.85,249.33,Q2 FY2024-25
2024,8,AePS,88.45,2725.42,483,294833,2.11,31.24,3081.31,88.64,249.33,Q2 FY2024-25
2024,8,Debit_Card,422.97,7443.47,483,1409900,10.1,9.08,1759.81,98.31,249.33,Q2 FY2024-25
2024,8,Credit_Card,634.12,32451.92,483,2113733,15.14,31.94,5117.63,99.08,249.33,Q2 FY2024-25
2024,8,PPI,278.55,2993.69,483,928500,6.65,36.81,1074.74,96.15,249.33,Q2 FY2024-25
2024,8,NETC,108.59,124.28,483,361967,2.59,95.26,114.45,94.48,249.33,Q2 FY2024-25
2024,8,BBPS,124.12,2740.43,483,413733,2.96,69.51,2207.89,95.6,249.33,Q2 FY2024-25
2024,9,UPI,57.27,767.92,487,190900,1.3,110.77,1340.87,96.79,252.7,Q2 FY2024-25
2024,9,IMPS,617.25,37628.12,487,2057500,14.05,37.11,6096.09,97.42,252.7,Q2 FY2024-25
2024,9,NEFT,715.64,1979195.81,487,2385467,16.29,26.8,276563.05,99.9,252.7,Q2 FY2024-25
2024,9,RTGS,188.15,11447482.83,487,627167,4.28,2.87,6084232.17,99.9,252.7,Q2 FY2024-25
2024,9,NACH,1145.91,40525.68,487,3819700,26.09,30.11,3536.55,94.59,252.7,Q2 FY2024-25
2024,9,AePS,93.95,2921.38,487,313167,2.14,35.34,3109.51,90.89,252.7,Q2 FY2024-25
2024,9,Debit_Card,407.16,7154.62,487,1357200,9.27,4.48,1757.2,96.85,252.7,Q2 FY2024-25
2024,9,Credit_Card,650.9,33395.34,487,2169667,14.82,33.03,5130.64,96.62,252.7,Q2 FY2024-25
2024,9,PPI,260.32,2895.57,487,867733,5.93,25.1,1112.31,96.45,252.7,Q2 FY2024-25
2024,9,NETC,109.51,166.1,487,365033,2.49,86.64,151.68,91.98,252.7,Q2 FY2024-25
2024,9,BBPS,145.82,3248.45,487,486067,3.32,89.66,2227.71,95.42,252.7,Q2 FY2024-25
2024,10,UPI,61.71,818.16,492,205700,1.3,113.25,1325.81,96.99,256.07,Q3 FY2024-25
2024,10,IMPS,644.67,39157.96,492,2148900,13.63,39.71,6074.11,99.36,256.07,Q3 FY2024-25
2024,10,NEFT,717.71,1986777.02,492,2392367,15.17,25.29,276821.7,99.9,256.07,Q3 FY2024-25
2024,10,RTGS,226.27,13780534.8,492,754233,4.78,22.73,6090305.74,99.9,256.07,Q3 FY2024-25
2024,10,NACH,1233.56,43877.85,492,4111867,26.08,37.59,3557.01,94.49,256.07,Q3 FY2024-25
2024,10,AePS,114.81,3582.11,492,382700,2.43,60.57,3120.03,88.73,256.07,Q3 FY2024-25
2024,10,Debit_Card,454.56,8079.62,492,1515200,9.61,16.07,1777.46,96.09,256.07,Q3 FY2024-25
2024,10,Credit_Card,673.27,34810.28,492,2244233,14.23,35.17,5170.33,99.52,256.07,Q3 FY2024-25
2024,10,PPI,321.02,3613.43,492,1070067,6.79,50.95,1125.61,93.8,256.07,Q3 FY2024-25
2024,10,NETC,130.55,173.04,492,435167,2.76,110.9,132.55,92.38,256.07,Q3 FY2024-25
2024,10,BBPS,152.53,3409.2,492,508433,3.22,88.94,2235.1,95.22,256.07,Q3 FY2024-25
2024,11,UPI,70.48,919.78,496,234933,1.5,128.69,1305.02,96.0,258.02,Q3 FY2024-25
2024,11,IMPS,657.57,40103.02,496,2191900,14.04,39.03,6098.67,97.06,258.02,Q3 FY2024-25
2024,11,NEFT,698.98,1936819.27,496,2329933,14.92,20.22,277092.23,99.9,258.02,Q3 FY2024-25
2024,11,RTGS,213.31,13004217.51,496,711033,4.55,14.78,6096393.75,99.9,258.02,Q3 FY2024-25
2024,11,NACH,1244.31,44139.66,496,4147700,26.57,36.34,3547.32,93.28,258.02,Q3 FY2024-25
2024,11,AePS,109.34,3401.0,496,364467,2.33,48.46,3110.48,91.89,258.02,Q3 FY2024-25
2024,11,Debit_Card,463.8,8200.12,496,1546000,9.9,17.84,1768.03,95.75,258.02,Q3 FY2024-25
2024,11,Credit_Card,653.91,33631.11,496,2179700,13.96,28.96,5143.08,98.15,258.02,Q3 FY2024-25
2024,11,PPI,278.24,3086.41,496,927467,5.94,28.02,1109.26,95.73,258.02,Q3 FY2024-25
2024,11,NETC,130.31,171.93,496,434367,2.78,99.54,131.94,93.86,258.02,Q3 FY2024-25
2024,11,BBPS,163.76,3642.45,496,545867,3.5,93.19,2224.26,95.46,258.02,Q3 FY2024-25
2024,12,UPI,66.77,885.24,501,222567,1.49,103.43,1325.81,94.95,264.35,Q3 FY2024-25
2024,12,IMPS,635.46,38807.03,501,2118200,14.2,31.08,6106.92,97.74,264.35,Q3 FY2024-25
2024,12,NEFT,742.84,2060659.78,501,2476133,16.6,25.87,277402.91,99.9,264.35,Q3 FY2024-25
2024,12,RTGS,221.45,13513950.07,501,738167,4.95,18.21,6102483.66,99.9,264.35,Q3 FY2024-25
2024,12,NACH,1112.6,39599.77,501,3708667,24.86,19.75,3559.21,92.96,264.35,Q3 FY2024-25
2024,12,AePS,108.53,3368.01,501,361767,2.42,43.07,3103.3,91.82,264.35,Q3 FY2024-25
2024,12,Debit_Card,433.54,7755.03,501,1445133,9.69,9.6,1788.77,97.64,264.35,Q3 FY2024-25
2024,12,Credit_Card,592.93,30751.43,501,1976433,13.25,14.87,5186.35,98.16,264.35,Q3 FY2024-25
2024,12,PPI,272.91,3049.41,501,909700,6.1,22.86,1117.37,96.93,264.35,Q3 FY2024-25
2024,12,NETC,123.45,146.33,501,411500,2.76,79.18,118.53,93.33,264.35,Q3 FY2024-25
2024,12,BBPS,165.39,3667.61,501,551300,3.7,85.82,2217.55,95.25,264.35,Q3 FY2024-25
2025,1,UPI,78.46,1030.31,505,261533,1.72,124.46,1313.16,95.95,268.56,Q4 FY2024-25
2025,1,IMPS,666.48,40840.36,505,2221600,14.6,34.12,6127.77,99.9,268.56,Q4 FY2024-25
2025,1,NEFT,717.14,1991308.31,505,2390467,15.71,19.72,277673.58,99.9,268.56,Q4 FY2024-25
2025,1,RTGS,221.78,13547667.3,505,739267,4.86,17.45,6108606.41,99.9,268.56,Q4 FY2024-25
2025,1,NACH,1111.11,39468.85,505,3703700,24.34,17.47,3552.2,93.07,268.56,Q4 FY2024-25
2025,1,AePS,112.8,3503.95,505,376000,2.47,44.37,3106.34,91.05,268.56,Q4 FY2024-25
2025,1,Debit_Card,437.63,7820.36,505,1458767,9.59,10.08,1786.98,96.65,268.56,Q4 FY2024-25
2025,1,Credit_Card,612.2,31788.18,505,2040667,13.41,16.51,5192.45,99.61,268.56,Q4 FY2024-25
2025,1,PPI,289.45,3249.92,505,964833,6.34,27.5,1122.79,96.87,268.56,Q4 FY2024-25
2025,1,NETC,140.41,194.58,505,468033,3.08,93.17,138.58,92.3,268.56,Q4 FY2024-25
2025,1,BBPS,178.11,3967.58,505,593700,3.9,90.58,2227.6,96.12,268.56,Q4 FY2024-25
2025,2,UPI,75.75,996.68,510,252500,1.71,103.48,1315.75,96.08,268.21,Q4 FY2024-25
2025,2,IMPS,686.13,42022.79,510,2287100,15.53,34.71,6124.61,99.9,268.21,Q4 FY2024-25
2025,2,NEFT,692.28,1924068.9,510,2307600,15.67,13.86,277932.18,99.9,268.21,Q4 FY2024-25
2025,2,RTGS,209.06,12783410.18,510,696867,4.73,9.83,6114708.78,99.9,268.21,Q4 FY2024-25
2025,2,NACH,1109.92,39276.18,510,3699733,25.12,15.27,3538.65,93.13,268.21,Q4 FY2024-25
2025,2,AePS,110.03,3432.66,510,366767,2.49,36.72,3119.75,89.32,268.21,Q4 FY2024-25
2025,2,Debit_Card,383.27,6856.05,510,1277567,8.67,-4.07,1788.83,96.18,268.21,Q4 FY2024-25
2025,2,Credit_Card,578.32,29944.95,510,1927733,13.09,8.11,5177.92,97.5,268.21,Q4 FY2024-25
2025,2,PPI,273.53,3098.16,510,911767,6.19,17.9,1132.66,96.04,268.21,Q4 FY2024-25
2025,2,NETC,135.16,169.25,510,450533,3.06,76.26,125.22,94.26,268.21,Q4 FY2024-25
2025,2,BBPS,165.74,3640.53,510,552467,3.75,68.9,2196.53,97.97,268.21,Q4 FY2024-25
2025,3,UPI,94.75,1232.35,514,315833,1.8,138.98,1300.63,97.99,269.99,Q4 FY2024-25
2025,3,IMPS,772.79,47448.07,514,2575967,14.69,48.02,6139.84,98.23,269.99,Q4 FY2024-25
2025,3,NEFT,827.76,2303000.25,514,2759200,15.73,34.13,278220.77,99.89,269.99,Q4 FY2024-25
2025,3,RTGS,232.46,14228414.47,514,774867,4.42,21.16,6120801.2,99.9,269.99,Q4 FY2024-25
2025,3,NACH,1299.65,46429.22,514,4332167,24.7,32.59,3572.44,95.69,269.99,Q4 FY2024-25
2025,3,AePS,120.01,3755.41,514,400033,2.28,44.78,3129.25,91.83,269.99,Q4 FY2024-25
2025,3,Debit_Card,472.43,8450.73,514,1574767,8.98,17.66,1788.78,97.91,269.99,Q4 FY2024-25
2025,3,Credit_Card,749.21,39081.87,514,2497367,14.24,37.58,5216.41,98.55,269.99,Q4 FY2024-25
2025,3,PPI,315.25,3533.1,514,1050833,5.99,32.95,1120.73,96.36,269.99,Q4 FY2024-25
2025,3,NETC,167.33,254.54,514,557767,3.18,106.83,152.12,92.67,269.99,Q4 FY2024-25
2025,3,BBPS,209.52,4629.74,514,698400,3.98,103.35,2209.69,97.53,269.99,Q4 FY2024-25
